Co-op/Regular,Degree Career,Degree Convocation,Degree Level,Degree Type,Degree Year,Faculty Group,First/All majors,Program Grouping,Visa Status,Number of Degrees
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ARTS,Secondary majors,Speech Communication,Canadian,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,CFM,First majors,Computing and Financial Management,International,6
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,CFM,First majors,Computing and Financial Management,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,CFM,First majors,Computing and Financial Management,Canadian,16
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Architecture,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Architecture,Canadian,3
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Biomedical Engineering,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Biomedical Engineering,Canadian,32
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Chemical Engineering,International,14
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Chemical Engineering,Canadian Permanent Resident,11
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Chemical Engineering,Canadian,109
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Civil Engineering,International,22
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Civil Engineering,Canadian Permanent Resident,7
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Civil Engineering,Canadian,82
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Computer Engineering,International,36
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Computer Engineering,Canadian Permanent Resident,20
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Computer Engineering,Canadian,140
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Electrical Engineering,No Visa Data,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Electrical Engineering,International,22
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Electrical Engineering,Canadian Permanent Resident,9
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Electrical Engineering,Canadian,83
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Environmental Engineering,International,4
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Environmental Engineering,Canadian Permanent Resident,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Environmental Engineering,Canadian,29
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Geological Engineering,Canadian,18
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Management Engineering,International,8
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Management Engineering,Canadian Permanent Resident,5
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Management Engineering,Canadian,45
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Mechanical Engineering,International,23
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Mechanical Engineering,Canadian Permanent Resident,5
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Mechanical Engineering,Canadian,132
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Mechatronics Engineering,International,17
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Mechatronics Engineering,Canadian Permanent Resident,12
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Mechatronics Engineering,Canadian,143
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Nanotechnology Engineering,International,6
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Nanotechnology Engineering,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Nanotechnology Engineering,Canadian,77
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Systems Design Engineering,International,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Systems Design Engineering,Canadian Permanent Resident,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENG,First majors,Systems Design Engineering,Canadian,69
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Environment and Business,International,12
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Environment and Business,Canadian Permanent Resident,4
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Environment and Business,Canadian,62
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Environment and Resource Studies,Canadian,34
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Geography and Environmental Management,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Geography and Environmental Management,Canadian,25
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Geomatics,Canadian,21
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Planning,International,3
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Planning,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,ENV,First majors,Planning,Canadian,88
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Actuarial Science,International,26
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Actuarial Science,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Actuarial Science,Canadian,30
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Applied Mathematics,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Applied Mathematics,Canadian,13
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Business Administration and Computer Science,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Business Administration and Computer Science,Canadian,11
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Business Administration and Mathematics,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Business Administration and Mathematics,Canadian Permanent Resident,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Business Administration and Mathematics,Canadian,9
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Chartered Professional Accountancy,Canadian Permanent Resident,4
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Chartered Professional Accountancy,Canadian,30
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Combinatorics and Optimization,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Combinatorics and Optimization,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Combinatorics and Optimization,Canadian,6
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Computational Mathematics,International,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Computational Mathematics,Canadian Permanent Resident,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Computational Mathematics,Canadian,6
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Computer Science,International,51
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Computer Science,Canadian Permanent Resident,9
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Computer Science,Canadian,206
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Financial Analysis and Risk Management,International,23
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Financial Analysis and Risk Management,Canadian Permanent Resident,6
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Financial Analysis and Risk Management,Canadian,14
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Information Technology Management,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Information Technology Management,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Information Technology Management,Canadian,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Mathematical Finance,International,4
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Mathematical Finance,Canadian,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Mathematical Studies,International,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Mathematical Studies,Canadian,8
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Mathematics/Business Administration,International,5
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Mathematics/Business Administration,Canadian,6
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Mathematics/Teaching,Canadian,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Pure Mathematics,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Statistics,International,7
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Statistics,Canadian Permanent Resident,3
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,First majors,Statistics,Canadian,15
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Actuarial Science,International,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Actuarial Science,Canadian,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Combinatorics and Optimization,International,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Combinatorics and Optimization,Canadian,5
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Computational Mathematics,International,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Computational Mathematics,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Computational Mathematics,Canadian,5
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Computer Science,International,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Computer Science,Canadian,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Mathematical Finance,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Mathematics/Teaching,Canadian,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Pure Mathematics,Canadian,4
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Statistics,International,38
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Statistics,Canadian Permanent Resident,3
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,MATH,Secondary majors,Statistics,Canadian,31
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Biochemistry,International,3
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Biochemistry,Canadian,36
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Biology,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Biology,Canadian,46
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Biotechnology/Chartered Professional Accountancy,Canadian,11
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Biotechnology/Economics,Canadian,5
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Chemical Physics,Canadian,3
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Chemistry,Canadian,11
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Earth Sciences,Canadian,9
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Environmental Science,Canadian,9
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Life Physics,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Life Physics,Canadian,3
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Materials and Nanosciences,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Materials and Nanosciences,Canadian,8
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Mathematical Physics,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Mathematical Physics,Canadian,10
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Medicinal Chemistry,Canadian,3
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Pharmacy,Canadian,20
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Physics,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Physics,Canadian,7
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Physics and Astronomy,International,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Physics and Astronomy,Canadian,6
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Psychology,International,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Psychology,Canadian,6
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Science and Business,Canadian Permanent Resident,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SCI,First majors,Science and Business,Canadian,41
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SE,First majors,Software Engineering,International,8
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SE,First majors,Software Engineering,Canadian Permanent Resident,3
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2019,SE,First majors,Software Engineering,Canadian,78
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,AHS,First majors,Health Studies,Canadian Permanent Resident,2
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,AHS,First majors,Health Studies,Canadian,37
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,AHS,First majors,Kinesiology,Canadian,64
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,AHS,First majors,Public Health,Canadian,7
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,AHS,First majors,Recreation and Leisure Studies,Canadian,5
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,AHS,First majors,Recreation and Sport Business,Canadian,10
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,AHS,First majors,Therapeutic Recreation,Canadian,12
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,AHS,First majors,Tourism and Parks Management,Canadian,1
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,ARTS,First majors,Accounting and Financial Management,International,16
Coop,Undergraduate,Spring,Honours Undergraduate,Degree,2020,ARTS,First majors,Accounting and Financial Management,Canadian Permanent Resident,15
